accel_mean,accel_std,accel_peak,accel_energy,accel_jerk_mean,accel_jerk_peak,gravity_deviation,accel_iqr,accel_skewness,accel_kurtosis,gyro_mean,gyro_std,gyro_peak,gyro_energy,gyro_jerk_mean,gyro_jerk_peak,gyro_iqr,gyro_variance,combined_intensity,phone_shake,impact_force,accel_gyro_correlation,sma,dynamic_accel,zero_crossings,signal_entropy,dominant_freq_accel,dominant_freq_gyro,scenario,label
8.86234,1.90588,13.05395,82.17337,2.49697,5.70712,0.94766,2.89659,0.22959,-0.51668,7.21736,3.15699,14.83507,62.05688,3.6785,9.66606,5.60571,9.9666,63.96267,10.34841,3.24395,-0.05166,11.59132,1.80379,30.0,3.30882,10.0,10.0,trembling_fear,1
18.36342,4.45609,28.3915,453.93315,5.07967,15.27529,8.55342,5.53965,0.20131,0.13613,11.38838,2.85259,17.96984,330.21452,3.26808,9.29888,3.56773,14.42518,337.09015,75.88878,18.5815,0.07657,26.51419,8.79877,26.46673,2.23259,16.067,6.66636,synthetic_hard_negative,0
14.63563,3.10517,22.14033,229.29844,3.66146,10.91425,4.82563,4.61793,-0.02401,-0.38015,6.6186,2.89431,13.61807,57.91087,3.18369,8.54697,3.66397,9.88027,101.30479,25.87486,12.33033,-0.14197,20.92798,5.4389,24.48251,2.45759,21.25875,10.28668,synthetic_borderline_danger,1
13.5654,2.33707,18.7923,189.48186,2.96415,8.24959,3.7554,3.36691,0.13401,-0.42388,7.60857,2.84662,14.58511,65.99366,3.30865,11.24628,3.5685,8.10324,103.21332,23.38458,8.9823,-0.11815,19.36719,3.83477,28.0,3.00617,17.0,17.0,harassment_backing,1
11.02673,1.95921,16.2848,125.42735,2.0968,7.94502,1.21673,2.80394,0.27479,0.04306,3.09584,1.16508,6.91226,10.94165,1.23704,3.96397,1.42494,1.3574,34.13705,17.52233,6.4748,-0.00777,14.90349,1.78952,23.0,2.87796,12.0,11.0,being_followed,1
11.17665,1.99872,14.83229,128.91248,2.77313,7.24146,1.36665,2.69234,-0.08505,-0.54007,2.07565,0.88326,4.06543,5.08846,1.01298,2.76486,1.32672,0.78015,23.19878,8.66221,5.02229,0.06051,14.29766,1.93865,33.0,3.37273,22.0,2.0,fast_walk,0
9.83008,0.24285,10.29857,96.68948,0.28573,0.83361,0.02008,0.36375,-0.22167,-0.63971,0.21827,0.08654,0.44536,0.05513,0.09864,0.374,0.11988,0.00749,2.14562,0.16656,0.48857,0.08038,10.17588,0.20257,27.0,-1.2155,17.0,20.0,standing_still,0
7.50033,2.57887,14.40847,62.9055,3.12533,8.83973,2.30967,3.84489,0.33614,-0.45149,6.48594,2.73743,11.70896,49.56091,3.67043,9.52302,4.32714,7.49351,48.64667,24.80457,4.59847,-0.16384,11.26478,2.86438,25.0,2.66467,9.0,23.0,harassment_backing,1
11.40182,2.26048,17.81862,137.20319,2.34217,8.83346,1.59182,2.64694,0.40717,-0.1016,2.16403,0.88471,4.64461,7.11107,1.02423,3.52756,1.14864,1.01928,25.64058,14.35472,8.00862,0.0157,14.18997,2.11988,20.51465,0.43122,10.48535,7.48535,synthetic_borderline_danger,1
32.4284,9.41151,50.81324,1140.17798,10.74488,30.87025,22.6184,14.30755,-0.05495,-0.70826,25.99777,7.20757,45.37817,727.83313,7.9805,25.2798,9.12459,51.94903,843.06616,215.07755,41.00324,-0.02997,52.919,22.6184,23.0,1.31974,16.0,3.0,kidnapping,1
19.24348,4.22582,31.74802,388.16931,5.16414,14.79788,9.43348,5.48349,0.26319,0.33831,3.20055,1.30456,6.4246,11.94537,1.51327,4.10738,1.52099,1.70187,61.58968,40.37173,21.93802,-0.07715,26.2047,9.44061,33.0,1.76922,17.0,25.0,workout_gym,0
10.10287,0.218,10.80201,102.11548,0.28047,0.87737,0.29287,0.35309,0.35936,0.36083,0.24292,0.10509,0.48643,0.07005,0.10691,0.28342,0.17969,0.01104,2.45419,0.13411,0.99201,-0.07253,10.4913,0.30038,27.0,-4.19355,21.0,4.0,standing_still,0
10.77095,2.54353,16.00546,122.48296,3.28747,8.78422,0.96095,3.33199,0.04297,-0.37,2.42422,1.08716,5.32739,7.05876,1.31562,4.414,1.56345,1.18192,26.11114,11.56441,6.19546,-0.09602,13.13792,2.17558,28.0,2.99806,24.0,13.0,normal_jogging,0
10.5725,1.36401,13.4798,113.63837,1.43093,5.13768,0.7625,1.98603,0.1285,-0.74301,1.40007,0.53236,2.65025,2.2436,0.63268,1.93924,0.71339,0.2834,14.80225,3.77361,3.6698,-0.11691,12.0722,1.24259,22.0,4.24386,17.0,9.0,normal_walking,0
9.75528,0.16481,10.14585,95.19267,0.18573,0.5583,0.05472,0.21836,-0.05871,0.01244,0.16526,0.08131,0.3588,0.03392,0.09762,0.28502,0.1177,0.00661,1.61215,0.09215,0.33585,0.00677,10.04838,0.13709,26.0,-8.07923,1.0,13.0,sitting_still,0
11.59192,2.12404,15.43134,138.88405,1.95762,5.92939,1.78192,3.0831,-0.24131,-0.69044,2.08545,0.83768,3.94641,5.05082,1.11653,2.52984,1.24323,0.70171,24.17437,8.89575,5.62134,-0.05339,15.09622,2.32889,17.0,3.48084,1.0,10.0,fast_walk,0
10.46536,2.25792,15.71056,114.62201,2.60597,7.38962,0.65536,2.57353,-0.05223,0.20205,6.66052,2.67171,16.96669,51.50056,2.75251,9.02856,3.32081,7.13803,69.70476,21.6484,5.90056,0.21077,14.46601,1.83464,24.0,2.9215,16.0,2.0,harassment_backing,1
7.05761,1.93092,11.61904,53.53839,2.26295,6.76152,2.75239,2.82284,0.37032,-0.60305,6.23619,2.16649,11.07327,43.58378,2.64403,6.74902,2.8324,4.69368,44.01264,20.6137,1.80904,0.01974,10.65417,2.94212,24.0,3.56404,15.0,14.0,harassment_backing,1
10.92108,1.16756,13.21222,122.35086,1.48961,4.17322,1.11575,1.51684,0.12823,-0.61903,5.70781,2.28899,11.26499,65.07984,2.48549,6.25629,3.2225,8.98609,67.06856,5.79376,3.40222,-0.00281,12.55193,1.34635,30.4332,-1.45694,10.49802,10.80158,synthetic_borderline_danger,1
25.11422,4.7246,33.92902,653.04572,6.17453,18.81695,15.30422,4.94317,-0.24973,-0.51235,15.82061,5.21409,28.45776,277.47821,6.93486,16.82121,6.73866,27.18671,397.32211,94.23817,24.11902,-0.35137,39.30471,15.30422,33.0,2.1189,17.0,25.0,physical_attack,1
10.53841,2.14317,14.90555,115.65139,2.31232,6.65887,0.72841,3.2464,-0.12223,-0.75165,9.81802,4.06045,20.3949,112.88082,4.10969,14.02255,4.46265,16.48723,103.46638,11.19925,5.09555,0.04291,13.39259,1.87023,18.0,3.42314,3.0,24.0,trembling_fear,1
37.40807,8.09488,61.16268,1464.89062,8.48831,31.11496,27.59807,10.33538,-0.17144,0.88441,27.79695,6.33899,43.51224,812.85303,6.94857,16.02464,10.1016,40.18285,1039.82996,200.52507,51.35268,0.36328,61.45041,27.59806,23.0,1.05361,10.0,7.0,kidnapping,1
13.98455,1.96987,18.92046,199.44798,2.31792,8.16673,4.17455,1.99505,0.43005,0.16167,6.54936,2.55226,14.48085,49.40807,2.73863,12.49546,3.8917,6.51401,91.58979,19.54138,9.11046,0.11448,18.65486,4.17455,25.0,3.13222,17.0,23.0,harassment_backing,1
28.07062,6.40489,43.55136,828.98236,6.61453,18.62522,18.26062,10.01861,0.28366,-0.57508,16.37359,4.61623,27.12676,289.40421,4.90279,18.11322,5.31543,21.30953,459.61694,136.20508,33.74136,-0.07869,45.50978,18.26062,21.0,1.58917,4.0,14.0,physical_attack,1
31.55552,6.4083,44.71547,1036.81726,7.26959,17.08759,21.74552,8.37259,0.00256,-0.41242,18.42055,5.02134,27.68005,364.53064,5.83241,13.66404,4.70469,25.21384,581.27002,153.435,34.90547,-0.18747,51.21065,21.74552,26.0,1.60075,6.0,14.0,physical_attack,1
31.97804,6.90367,46.60125,1070.25598,7.50987,22.61069,22.16804,6.76529,0.28123,-0.14026,16.8002,4.60044,27.18708,303.41074,5.14828,18.97684,4.72683,21.16407,537.23749,106.19566,36.79124,0.06312,52.34254,22.16804,26.0,1.58318,6.0,15.0,phone_dropped_snatched,1
15.34546,2.52827,20.31426,241.87515,2.83194,9.44303,5.53546,3.89184,0.0676,-0.92704,2.88606,1.16416,5.27359,9.68459,1.39961,3.82414,1.80253,1.35527,44.28785,11.45207,10.50426,0.09495,19.35863,5.53546,22.0,3.21118,17.0,5.0,normal_jogging,0
11.48648,2.82866,17.84383,139.94058,3.10913,9.31412,1.67648,4.97184,0.02236,-0.84906,2.73991,1.15819,4.9604,8.84849,1.47614,3.12311,1.49329,1.3414,31.47189,11.74955,8.03383,0.3996,13.45415,2.74481,24.0,2.93918,11.0,10.0,normal_jogging,0
25.88285,8.04832,42.82547,734.69775,9.67283,30.1046,16.07285,9.69986,-0.48662,0.132,26.8543,4.84734,36.33279,744.65039,5.10545,19.66085,4.90735,23.49669,695.06604,166.2616,33.01547,0.33841,40.95118,16.41615,28.0,1.33439,13.0,5.0,forced_into_vehicle,1
11.34527,4.81124,26.99405,151.86316,5.08853,19.39308,1.53527,4.99751,0.44793,1.02888,7.03749,3.24269,14.66363,60.04124,3.60706,11.20951,5.65968,10.51501,79.84219,74.25551,17.18406,0.11606,17.07268,3.89491,21.0,1.63706,4.0,16.0,escape_running,1
9.60505,4.02563,17.67566,108.46275,4.40308,11.87246,0.20495,5.11886,0.27917,-0.57579,3.5258,1.49392,8.4002,14.66308,1.46131,5.13437,2.00222,2.23181,33.86551,35.90623,7.86566,0.24059,13.03309,3.23983,21.0,2.33918,20.0,5.0,workout_gym,0
8.4151,2.27358,13.49179,75.98305,2.38148,7.15383,1.3949,3.29359,-0.34218,0.06835,2.34518,1.09489,4.3513,6.69867,1.15571,3.35773,1.94018,1.19879,19.73495,11.31197,3.68179,0.1789,11.09297,2.03142,23.0,2.63186,7.0,2.0,fast_walk,0
7.9789,2.01295,12.76391,67.71474,2.17246,6.43342,1.8311,3.14652,0.10221,-0.18176,4.8367,1.69104,8.32952,26.25328,1.95865,4.60046,2.60347,2.8596,38.59154,29.08687,2.95391,0.06467,12.06257,2.22146,24.0,2.92008,6.0,3.0,harassment_backing,1
10.25488,0.94223,12.36546,106.0504,1.00696,3.37519,0.44488,1.32934,-0.08034,-0.56746,1.08182,0.50033,2.35148,1.42066,0.64297,1.74845,0.75371,0.25033,11.09389,2.59671,2.55546,0.07924,12.49405,0.85964,21.0,4.58885,16.0,25.0,normal_commute,0
9.92865,0.15739,10.31164,98.60294,0.17686,0.68282,0.11865,0.1888,0.07265,0.18383,0.23054,0.0831,0.36745,0.06006,0.08754,0.25675,0.13657,0.00691,2.28898,0.08108,0.50164,0.19505,10.21744,0.15827,23.0,-11.09709,2.0,2.0,sitting_still,0
6.76261,2.17323,13.28314,50.45581,2.30811,7.55756,3.04739,3.05317,0.60511,0.38713,2.36801,0.94085,4.41546,6.49267,1.16163,3.56348,1.36354,0.88519,16.01393,10.2732,3.47314,0.02725,9.41559,3.31816,23.0,2.92633,1.0,20.0,fast_walk,0
9.6548,0.1698,9.9914,93.24396,0.17453,0.55799,0.1552,0.21935,-0.16156,-0.51684,0.17706,0.07246,0.33482,0.0366,0.07159,0.21049,0.09494,0.00525,1.70946,0.09139,0.1814,0.1977,10.05568,0.18657,19.0,-9.15397,11.0,3.0,sitting_still,0
40.64296,9.00592,60.70557,1732.95691,10.29499,25.94855,30.83296,10.19099,0.40445,-0.37921,18.13169,5.99991,35.27884,364.75708,7.81688,24.81684,7.77246,35.99892,736.92542,235.06682,50.89557,0.06007,66.96243,30.83296,22.0,1.29155,24.0,19.0,kidnapping,1
6.40905,2.04883,12.10971,45.27362,2.45469,8.77916,3.40095,2.51661,0.57476,0.2859,2.21447,0.8234,4.43076,5.58187,0.99608,3.14867,1.10199,0.67799,14.19264,9.60278,2.29971,0.0276,8.96332,3.58087,29.0,2.98832,17.0,18.0,fast_walk,0
13.04132,2.53585,18.52591,176.50644,3.0442,7.92491,3.23132,3.98166,-0.12193,-0.57284,7.10154,2.81186,12.24081,58.33848,2.77551,8.52773,3.95774,7.90655,92.61347,24.52264,8.71591,-0.15838,19.17001,3.48641,24.0,3.02522,20.0,1.0,harassment_backing,1
9.24103,1.15291,12.3112,86.72591,1.48812,3.75337,0.56897,1.51179,0.07634,0.11264,1.07808,0.45567,2.09311,1.36989,0.56936,1.86681,0.64289,0.20763,9.96259,3.04125,2.5012,0.11206,10.96387,1.06237,30.0,3.43913,22.0,17.0,normal_commute,0
23.64031,5.73583,36.12665,591.76373,6.59066,14.83947,13.83031,7.39975,0.17868,-0.27066,19.92628,5.18317,30.71394,423.92197,6.4245,16.98859,6.98882,26.86522,471.06342,96.2381,26.31665,0.04239,38.0071,13.8303,30.0,1.73431,6.0,22.0,phone_dropped_snatched,1
12.69494,1.30391,15.22812,162.86169,1.52238,4.12128,2.88494,1.71836,-0.23957,-0.34709,1.44747,0.49765,2.5128,2.34283,0.56612,1.6918,0.60394,0.24765,18.37559,3.27417,5.41812,-0.04896,14.11074,2.88741,26.0,4.0557,7.0,3.0,normal_walking,0
8.94591,3.5425,16.3124,92.57862,4.00292,11.01094,0.86409,4.96859,0.00335,-0.70595,13.20424,4.83688,23.11093,197.74733,5.14647,13.03632,6.8209,23.39541,118.12394,84.4621,6.5024,-0.05689,13.47328,2.96704,25.0,2.66517,17.0,1.0,sudden_fall_push,1
9.09584,0.30974,9.65455,82.83018,0.37348,0.90417,0.71416,0.35523,-0.53738,0.21832,3.10267,1.33408,5.91855,11.40631,1.68432,3.50258,2.14875,1.77976,28.22137,0.26305,0.0,0.05463,9.62605,0.71416,25.0,1.32852,15.0,11.0,sudden_freeze_danger,1
27.78747,8.27969,46.43779,840.69708,10.11423,28.94422,17.97747,10.21756,0.22941,-0.4346,13.11163,3.90259,23.09524,187.14511,4.99246,12.92636,5.10108,15.23024,364.33914,123.98135,36.62778,0.16265,38.07669,17.97747,28.0,1.41241,16.0,17.0,sudden_fall_push,1
9.4481,0.22938,9.95047,89.31912,0.24803,0.74033,0.3619,0.28852,-0.08068,-0.0042,0.30969,0.10039,0.50638,0.10598,0.1109,0.31235,0.12429,0.01008,2.92595,0.16406,0.14047,0.05277,9.89722,0.37425,23.0,-1.56469,23.0,11.0,standing_still,0
24.24573,6.98433,41.8514,636.63623,7.63251,22.18026,14.43573,8.39679,0.48226,-0.09752,16.65789,3.90315,26.2088,292.71991,4.54923,14.41007,5.07599,15.23458,403.88266,123.14929,32.0414,-0.18277,39.24321,14.43573,25.0,1.47524,9.0,16.0,physical_attack,1
9.15856,1.53167,11.80321,86.22519,1.73794,5.70489,0.65144,2.01275,-0.31977,-0.49878,8.35993,3.8925,21.75361,85.03989,3.9278,11.73564,4.91167,15.15154,76.56485,8.93713,1.99321,0.14891,13.18173,1.30484,26.0,4.04697,15.0,3.0,trembling_fear,1
9.11365,1.02597,12.03877,84.11115,1.24525,3.19654,0.69635,1.24338,0.37447,0.70549,1.68445,0.66727,3.99485,3.28262,0.81749,3.46918,0.78306,0.44524,15.3515,1.96975,2.22877,-0.03288,10.12204,1.00824,27.0,3.50181,17.0,24.0,normal_walking,0
9.34113,1.90043,13.59308,90.86834,1.92635,5.13146,0.46887,2.60282,-0.07019,-0.38068,2.77504,1.19936,6.47291,9.13931,1.30866,5.27852,1.63091,1.43846,25.92202,17.47843,3.78308,-0.07369,12.65999,1.56406,22.0,3.36823,5.0,1.0,being_followed,1
36.70335,7.49204,51.66714,1403.26624,9.11692,28.30118,26.89335,9.78801,-0.25278,0.07057,31.82822,7.47095,48.9751,1068.85083,8.73649,26.64533,9.77174,55.81503,1168.20227,198.98979,41.85714,-0.00957,59.04533,26.89334,21.0,1.28866,24.0,19.0,kidnapping,1
9.1855,1.51146,12.8334,86.85093,1.73929,5.64822,0.6245,1.86378,-0.14161,-0.03702,3.22833,1.47833,7.21567,22.13481,1.84649,5.64064,1.91953,4.03029,28.52393,4.98281,3.0234,0.04168,11.09933,1.34407,22.4113,3.54978,20.06045,16.5887,synthetic_hard_negative,0
10.0099,0.24935,10.66905,100.26019,0.25539,0.72105,0.1999,0.29543,0.37781,0.24022,0.25164,0.10745,0.60533,0.07487,0.1197,0.41967,0.14289,0.01155,2.51891,0.15811,0.85905,0.01919,10.70208,0.24994,19.0,-1.26238,12.0,19.0,standing_still,0
11.55398,2.08643,16.13908,137.84764,2.28795,7.0552,1.74398,2.95264,0.0582,-0.48103,2.32014,0.89892,4.56307,6.19113,0.89762,2.69483,0.94135,0.80806,26.80691,9.46913,6.32908,-0.1112,13.99631,2.20584,25.0,3.28968,9.0,11.0,fast_walk,0
9.99306,0.19574,10.53886,99.89949,0.24387,0.85073,0.18306,0.23164,0.676,0.10964,0.19387,0.07968,0.37172,0.04394,0.09906,0.32827,0.10488,0.00635,1.93739,0.10906,0.72886,-0.17797,10.30834,0.2062,29.0,-5.07005,22.0,14.0,sitting_still,0
29.6577,6.48926,44.61711,921.68939,7.55237,29.0241,19.8477,7.84655,0.12352,-0.43221,18.25776,4.19404,26.85557,350.93573,4.9716,13.9964,6.68169,17.58998,541.48303,124.45023,34.80711,0.04889,48.25546,19.84769,22.0,1.56857,22.0,22.0,physical_attack,1
10.34043,3.80913,17.97951,121.43401,4.24758,14.47286,0.53043,6.43481,-0.13824,-0.94873,3.25838,1.42001,6.44583,12.63344,1.82291,4.59663,2.29238,2.01643,33.69302,34.9711,8.16951,0.03803,13.84964,3.28953,25.0,2.57652,19.0,17.0,workout_gym,0
9.90764,0.18542,10.18879,98.19576,0.20516,0.67134,0.09764,0.23278,-0.68816,0.119,0.2414,0.10245,0.60004,0.06877,0.11352,0.41371,0.12624,0.0105,2.3917,0.15512,0.37879,0.07078,10.2994,0.17582,22.0,-9.1585,11.0,18.0,standing_still,0
8.20767,3.46553,15.88265,79.37576,3.70405,9.35201,1.60233,5.03753,0.2154,-0.44937,4.513,1.53276,7.9736,22.71653,1.56287,5.1438,2.09941,2.34936,37.04122,40.57949,6.07265,0.09198,12.45128,3.19157,20.0,2.36005,9.0,11.0,workout_gym,0
10.31767,2.03001,14.48271,110.57531,2.35648,7.72868,0.50767,2.13617,-0.32384,0.48043,2.05653,0.73895,3.89013,4.77536,0.92855,2.68527,0.76077,0.54605,21.21859,10.05179,4.67271,-0.14863,13.67958,1.6361,26.0,2.90574,15.0,25.0,fast_walk,0
13.45562,1.94384,17.70985,184.83231,2.01962,5.76448,3.64562,2.89936,0.44299,-0.71351,1.83689,0.74938,3.56384,3.93573,0.90327,2.8697,0.98104,0.56157,24.71649,10.87825,7.89985,-0.0994,16.08715,3.64562,18.0,3.77326,4.0,20.0,fast_walk,0
12.9065,2.99468,18.57659,175.54576,3.56866,9.74816,3.0965,3.96674,-0.23256,-0.54755,7.42691,3.56968,15.40714,67.90152,4.43128,11.26217,5.16451,12.74259,95.85532,26.99158,8.76659,-0.06236,20.00405,3.6701,28.0,2.82402,22.0,22.0,harassment_backing,1
8.99608,1.17145,11.63675,82.30185,1.30574,4.10122,0.81392,1.44506,-0.11873,0.05558,1.41499,0.58247,2.73841,2.34147,0.66682,1.81301,0.85107,0.33928,12.72934,2.82615,1.82675,0.1053,10.62359,1.14796,23.0,3.76432,2.0,20.0,normal_walking,0
16.35702,3.28349,23.3371,282.35314,4.10491,9.87858,6.54702,4.25414,-0.17798,-0.3076,3.7447,1.44336,7.29426,22.38922,1.74155,5.08962,2.12319,2.64263,65.17034,34.03343,13.5271,-0.19583,20.85983,6.61607,29.73356,2.49585,8.91448,22.46713,synthetic_hard_negative,0
29.50926,4.55039,39.1845,891.50226,5.15219,14.43487,19.69926,5.25051,-0.08876,-0.16288,17.96382,5.63301,36.87349,354.42953,6.29445,21.35665,6.19306,31.73075,530.09894,111.89826,29.3745,0.04474,48.09945,19.69926,22.0,2.09714,10.0,24.0,physical_attack,1
9.93979,1.39819,12.77825,100.75428,1.61803,4.3567,0.12979,1.90974,0.16607,-0.54573,1.61834,0.68109,2.85892,3.08291,0.75322,2.24566,0.96017,0.46388,16.08597,3.68819,2.96825,-0.15682,11.89106,1.14243,25.0,3.88291,9.0,17.0,normal_walking,0
39.45296,7.90762,55.06767,1619.06689,8.27615,28.10492,29.64297,11.0846,0.1755,-0.68777,14.24779,6.28474,30.47303,242.49744,7.33953,19.79651,8.29747,39.49794,562.11755,204.77499,45.25766,-0.01512,64.13022,29.64296,16.0,1.52847,4.0,5.0,kidnapping,1
9.84613,0.24844,10.60085,97.00803,0.33026,0.98081,0.03613,0.37065,0.50642,0.10502,0.21421,0.07853,0.38223,0.05205,0.09029,0.21609,0.13569,0.00617,2.10917,0.17175,0.79085,-0.0369,10.32663,0.20176,28.0,-0.84703,24.0,23.0,standing_still,0
20.36388,6.24402,32.65767,453.6752,7.01255,22.86989,10.55388,7.87994,-0.13653,-0.72038,20.45099,5.31548,35.22011,446.49716,6.00628,18.99321,6.48171,28.25432,416.46136,136.5085,22.84767,0.12516,31.09772,10.6812,22.0,1.81016,7.0,3.0,physical_attack,1
29.9833,6.01443,43.06345,935.17169,6.82814,22.06934,20.1733,7.11313,0.23349,-0.29794,19.39381,5.03166,28.42362,401.43762,5.68574,14.0487,5.20069,25.31761,581.4906,121.35841,33.25345,0.0306,49.14951,20.1733,27.0,1.7113,16.0,12.0,physical_attack,1
9.7246,0.22124,10.22442,94.61687,0.27104,0.71405,0.0854,0.32782,-0.09094,-0.37006,0.21613,0.08182,0.37732,0.0534,0.0905,0.29524,0.11163,0.00669,2.10174,0.12779,0.41442,0.21239,10.21547,0.1947,25.0,-2.19563,20.0,9.0,standing_still,0
9.82931,0.2131,10.17388,96.66071,0.25149,0.87436,0.01931,0.27286,-0.61362,-0.13606,0.18876,0.08126,0.38291,0.04223,0.08754,0.24326,0.08979,0.0066,1.8554,0.12292,0.36388,0.19586,10.32374,0.1742,23.0,-4.90048,25.0,14.0,standing_still,0
11.27032,1.59795,14.74063,129.57349,1.79031,6.05415,1.46032,2.49445,0.20622,-0.81332,8.75065,3.77499,20.26392,90.82446,4.1649,14.57846,5.44779,14.25054,98.62263,8.06145,4.93063,0.19603,13.86374,1.72589,22.0,4.01904,12.0,7.0,trembling_fear,1
10.89374,4.18796,20.98942,136.21249,4.26813,14.30145,1.08374,6.29228,0.42617,-0.55316,16.51461,4.05779,26.49625,289.19794,4.08148,13.00286,5.93483,16.46568,179.90579,135.44284,11.17942,-0.22576,16.1765,3.51025,21.0,2.14454,13.0,3.0,sudden_fall_push,1
23.68549,6.11913,46.01241,598.44617,6.47244,27.73979,13.87549,8.24959,0.72728,2.09307,18.75852,6.0879,30.72384,388.94476,6.60501,21.33087,6.62909,37.06255,444.30475,115.33028,36.20241,-0.11067,37.56837,13.87549,26.0,1.23537,24.0,2.0,physical_attack,1
12.3725,3.97445,23.90187,168.87492,4.34382,11.85372,2.5625,4.15793,0.23031,0.09133,3.99425,1.78738,10.41088,19.14874,2.03549,7.63261,2.61722,3.19471,49.41884,37.56344,14.09187,0.07169,17.82797,3.85228,25.0,1.94093,5.0,25.0,workout_gym,0
10.44142,1.16223,13.21537,110.37408,1.31118,3.35977,0.63142,1.5801,0.24596,-0.27319,1.40737,0.60793,2.60833,2.35028,0.6768,1.96993,0.8636,0.36958,14.69498,2.82137,3.40537,-0.01639,12.11952,1.04544,20.0,4.23054,7.0,1.0,normal_walking,0
14.17612,3.96373,23.0081,216.6736,4.7209,15.39153,4.36612,4.49996,0.32165,-0.20305,9.23345,3.49832,17.34985,97.49483,4.38731,12.30478,4.3817,12.23826,130.8945,47.02778,13.1981,-0.06466,22.41859,4.80757,28.0,2.1352,11.0,18.0,struggle_restrained,1
28.11232,5.82176,43.77572,824.19531,5.97548,18.59277,18.30232,6.79655,0.26479,0.19198,19.45202,4.93451,32.1349,402.73047,5.46063,17.48426,6.32758,24.34937,546.84137,132.08249,33.96572,0.12357,45.36406,18.30231,16.0,1.52203,7.0,10.0,physical_attack,1
11.70364,1.90609,16.20511,140.60832,2.11362,6.27035,1.89364,2.16216,-0.52443,0.71492,2.20789,1.02926,4.63952,5.93417,1.25877,3.77883,1.61789,1.05938,25.84038,8.0241,6.39511,0.09925,14.64194,2.32413,19.0,2.83927,4.0,12.0,fast_walk,0
11.44866,1.49044,15.15727,133.29333,1.724,4.57453,1.63866,2.02214,0.04972,-0.54865,3.12528,1.01946,4.94865,10.80667,1.40637,3.43306,1.55237,1.0393,35.78028,10.44735,5.34727,-0.10302,15.8889,1.85325,25.0,3.77771,18.0,24.0,being_followed,1
10.09248,0.22204,10.4817,101.90738,0.26591,0.88379,0.28248,0.28055,-0.5154,-0.02019,0.25663,0.10194,0.46609,0.07625,0.1141,0.33635,0.16975,0.01039,2.59002,0.15379,0.6717,-0.14419,10.5543,0.31176,28.0,-2.65843,16.0,4.0,standing_still,0
8.84257,1.03167,11.63441,79.25533,1.21515,3.71222,0.96743,1.43246,0.49252,-0.08244,1.11616,0.43376,2.14298,1.43397,0.4091,1.48748,0.64458,0.18815,9.86975,2.66799,1.82441,-0.01623,10.17379,1.20419,24.0,4.13023,15.0,14.0,normal_commute,0
10.86132,1.27641,13.6512,119.59745,1.40194,5.15798,1.05132,1.72594,0.11997,-0.62875,1.71246,0.76064,4.10612,3.5111,0.79928,2.40962,1.02646,0.57857,18.59961,3.9642,3.8412,-0.1785,12.53129,1.34792,22.0,4.39162,3.0,6.0,normal_walking,0
9.41093,1.94298,12.07736,92.34076,2.24146,7.28443,0.39907,2.40899,-0.83304,0.09362,8.52496,3.67263,16.86317,86.16315,3.79127,10.58597,5.80262,13.48818,80.22782,13.39893,2.26736,-0.02898,12.67515,1.52997,25.0,3.18523,14.0,8.0,trembling_fear,1
11.30668,2.49233,19.83651,134.05263,2.70613,12.05767,1.49668,2.94428,0.5407,1.16695,5.6043,2.69461,11.64768,38.66907,2.98593,8.645,3.81869,7.26094,63.36595,29.78732,10.02651,0.07757,16.79226,2.28832,24.0,2.40357,20.0,16.0,harassment_backing,1
16.54388,1.80886,21.07951,390.26725,1.92926,5.72749,6.73388,2.14518,-0.09016,0.29482,4.60588,1.80674,9.00537,80.76032,2.00572,5.77086,2.79192,10.80356,148.30113,31.88219,11.26951,0.16835,23.03972,6.75654,23.54846,-5.63194,18.83877,20.22599,synthetic_hard_negative,0
10.26102,2.36767,15.07193,110.89439,3.02369,8.30408,0.45102,3.4246,-0.0245,-0.88952,2.92159,1.1474,5.76522,9.85221,1.32294,3.34663,1.42941,1.31652,29.97849,10.46989,5.26193,0.12574,12.63716,2.04275,27.0,3.34544,20.0,3.0,normal_jogging,0
9.76432,0.21914,10.43037,95.39007,0.25214,0.93902,0.04568,0.23164,0.56278,1.31813,0.24579,0.09519,0.53542,0.06947,0.1039,0.29909,0.09455,0.00906,2.39993,0.14086,0.62037,0.01574,10.14668,0.16568,24.0,-4.4007,19.0,11.0,standing_still,0
19.71684,3.69224,27.93721,402.38644,4.90877,11.44659,9.90684,4.91591,-0.37583,-0.39671,6.35153,2.71124,14.49278,47.69275,3.1914,11.35882,3.67776,7.35081,125.2321,48.21592,18.12721,-0.15043,27.06148,9.90684,31.0,2.27615,22.0,6.0,forced_into_vehicle,1
12.04944,6.2383,29.26537,184.10542,6.37127,18.78498,2.23944,8.6916,0.87785,0.19804,11.15939,4.20577,19.49257,142.22046,5.25166,15.45522,5.36221,17.68849,134.46437,162.60234,19.45537,0.16635,17.57435,4.98833,20.0,1.55156,1.0,16.0,sudden_fall_push,1
10.27428,2.52574,14.74277,111.94025,3.22968,9.54584,0.46428,3.19519,-0.4403,-0.34319,2.86536,1.09989,4.94654,9.42002,1.37758,3.55952,1.33115,1.20976,29.43947,10.49643,4.93278,-0.35016,12.50209,2.10751,28.0,3.03717,19.0,16.0,normal_jogging,0
